sample,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63
30,-0.051802978,0.015372419,-0.027131552,0.014561984,-0.035264656,-0.063789286,-0.00026345206,0.016753381,0.010196585,-0.078559265,-0.06589976,0.033209868,-0.058142163,0.027109109,-0.07036846,-0.035485934,-0.037141614,0.057641324,-0.010462174,-0.0153092565,-0.01173187,-1.0071322e-05,0.034183126,-0.041865133,0.0858397,-0.031414077,-0.04372383,0.022497728,0.08474976,-0.0336099,0.023348188,-0.023438338,-0.026516546,-0.0013934663,0.073449366,0.050372064,-0.01259968,0.04491982,-0.02731978,-0.018229883,-0.015061043,-0.016818993,-0.03631242,-0.026432961,0.002912404,-0.045704894,-0.05912101,0.00022103032,-0.07891771,-0.01575023,-0.014146928,0.007545883,0.0082397135,-0.0121985255,0.049543083,-0.040127426,-0.032391876,-0.0013572872,-0.07253053,-0.007438983,0.07280095,-0.047608636,-0.0057282913,0.0021805167
31,-0.00350253,-0.0067261085,-0.08674819,0.06932812,0.043949116,-0.073639646,-0.10343989,0.056870006,-0.021739861,-0.020239027,-0.06069024,-0.005288932,-0.064762615,-0.016528824,0.006840974,-0.089952275,-0.054850556,0.06480283,-0.0012447909,-0.08333561,0.033238776,-0.0070501696,-0.018833015,-0.027450738,0.07135223,-0.1506941,-0.021100879,0.06120356,0.14183822,0.010072211,0.0614137,-0.039995667,-0.05601532,-0.008691068,0.013870585,0.090465024,0.0051399376,0.09871029,0.05245606,-0.07914493,0.001815503,0.025177438,-0.035655413,-0.002041514,-0.056730453,-0.100851476,-0.10503219,-0.013964444,-0.13563108,0.06054799,-0.07293026,0.054702163,0.0927992,-0.062095832,0.038426224,-0.005296017,-0.017538901,0.06416437,-0.13055916,-0.017217223,-0.04282984,0.051868226,-0.009603836,-0.07831313
32,-0.036657427,0.046905205,-0.049215265,0.01787997,-0.016801942,-0.0989397,-0.04897689,0.056086127,0.035592884,0.018755713,-0.03745394,-0.09933215,-0.08262701,0.009499853,-0.06425004,-0.03350149,0.017916199,0.049840808,0.027642317,-0.015550654,0.06550376,0.06399487,0.012895336,-0.047458418,0.07367812,0.0008217953,-0.033941694,-0.0062879995,0.11596096,0.063357964,0.02253085,-0.020408966,-0.0340001,0.077755325,0.080427535,0.06301335,-0.02879074,0.0670743,0.06530137,-0.017601818,-0.021222329,0.063775495,-0.027102776,-0.0866155,-0.0011050086,-0.045692872,-0.0067958515,-0.010175629,-0.08524261,0.0044392347,-0.0059517194,-0.00971141,0.04153161,0.040144265,-0.09129888,0.028932394,-0.007284658,0.053540822,0.039147183,0.009012977,-0.014261786,-0.061708767,0.0065811006,0.017427742
33,0.014487764,-0.063525036,-0.05563368,0.010791129,0.004400371,-0.0037196586,-0.06410279,-0.029551396,-0.0029068086,0.013069855,-0.011233307,-0.03556377,0.012330818,0.050254706,-0.06665362,-0.031110728,0.0031844163,-0.03520608,-0.05193459,-0.07162404,-0.020338763,0.040479954,-0.035113703,-0.09456796,0.043268286,0.024594305,-0.00015366776,0.0707156,0.07957402,0.032582853,0.013986787,0.033190098,0.035147995,0.014056782,0.05473685,0.065525465,0.089276016,0.02618387,0.0035367282,0.015054163,0.03039852,0.035102785,0.042151626,-0.038367122,0.011308691,-0.05613573,-0.037522383,-0.0399113,0.007933734,0.021005891,-0.011417143,0.046761036,-0.011302132,-0.024215149,0.083327174,-0.002109293,0.033841293,0.0125129,0.020644786,0.07577383,0.023049522,0.13589483,0.052327175,-0.04761393
34,-0.05559831,-0.046700016,-0.064551614,0.060370058,-0.021425243,-0.05166599,0.050206695,-0.0013237335,0.033303272,-0.081891365,-0.03165736,0.036422644,-0.061298892,-0.007400228,-0.09114674,-0.05173277,-0.06487255,0.062481932,0.0037599225,-0.048883103,0.031008966,0.058307648,0.033945963,-0.07381579,0.056142136,-0.05833434,-0.10806853,-0.051292505,0.09275845,-0.025621422,-0.0035015875,-0.03252602,-0.060213596,-0.024990901,0.02249122,0.07835838,0.02209369,-0.0055313036,0.06769658,-0.004368725,0.0060859155,-0.0010396666,-0.05057514,-0.046389762,-0.016459487,-0.04282976,-0.03683655,-0.019044533,-0.06586443,0.026947856,-0.075051375,-0.007517539,0.08682349,-0.04125354,0.028197818,0.049007095,0.06296679,-0.04565092,-0.057041354,-0.021612471,0.004314021,0.028825786,0.023565121,0.030739747
35,0.026714575,-0.04096575,-0.06573216,0.019682731,-0.012935216,0.019676246,-0.07673093,-0.0076808557,0.025895942,0.029502396,-0.027157364,-0.015923653,-0.1028958,-0.061937246,-0.012136837,-0.088102795,0.0057438193,0.0052196374,0.013559978,0.032769147,0.0061273235,0.0038685473,-0.012186846,0.030989934,0.011257723,-0.1392929,-0.05461403,-0.03591805,0.06679045,0.077932306,0.028352343,-0.019862138,-0.05642295,0.003276396,0.039413504,0.00065624714,0.015435796,0.030831184,-0.00660952,0.0033400636,-0.03733953,0.072566375,-0.07279009,-0.06328013,0.02685662,-0.10328668,-0.010249589,0.034432586,0.0057940837,0.049847815,-0.06970172,-0.0373602,0.040071413,0.006430393,-0.015590686,0.043988116,-0.045088433,-0.018334126,-0.03509771,-0.039031558,0.06979895,-0.04376803,0.0026337765,-0.012083205
36,0.056485757,0.041886393,-0.07799012,0.002294803,0.0021890402,0.09311759,-0.044565402,0.027013818,-0.019399876,-0.0070917085,-0.025703123,-0.054809514,-0.12559901,0.028927153,-0.026142364,-0.07247404,0.0076002683,0.0403433,-0.07316669,-0.09328337,0.07316258,0.10301651,-0.06299048,0.03474947,-0.014708623,-0.11409013,0.024778193,0.022526527,0.077105,0.037230387,0.037327804,-0.022037972,-0.033021547,-0.019523215,0.04706224,0.049703013,0.03444737,0.01737734,-0.059505735,-0.015276842,0.031480365,-0.036208484,0.036548667,-0.037314437,-0.012774983,-0.13181004,-0.09027213,-0.07253772,-0.030603966,0.028094633,-0.06879889,0.04470595,-0.024340093,-0.078011625,0.05547848,-0.10492219,-0.040560372,-0.018141277,-0.03246984,0.007407221,0.019750878,0.068335555,0.047052853,-0.12259609
37,0.05837074,-0.018707825,-0.14403307,-0.0075503057,-0.05082924,-0.008283971,-0.021214731,0.074832946,-0.012649785,-0.04407429,0.027192416,-0.076479286,-0.09833695,0.053764746,-0.17287996,-0.0770249,0.039069347,0.06717947,-0.048732165,-0.03811596,0.12193347,0.028718682,0.029337581,0.0005278792,0.0020055196,-0.023304595,-0.06566509,-0.031025283,0.046294715,0.0064925114,0.023754453,-0.045259356,-0.029836085,0.006257944,0.061175503,0.082210585,0.041253317,0.06662564,-0.045771703,-0.0733949,-0.006396993,0.047364842,-0.06836879,-0.04866618,-0.012217875,-0.12434203,-0.046163376,-0.008895438,-0.038817804,-0.023265183,-0.10559033,-0.011167174,-0.042122323,0.015189413,0.052386504,-0.060149226,0.051854003,0.020359268,-0.03167216,-0.03481364,0.041184966,0.044155516,-0.00039904518,-0.028440978
38,-0.053055026,-0.005297743,-0.09949693,0.052103326,0.011425709,-0.057384636,-0.019004831,0.062776856,-0.050074708,-0.009772575,0.014970916,-0.06971479,-0.029297495,0.03899806,-0.0830747,-0.11450555,-0.06011482,0.09609485,-0.030858029,-0.09264572,0.011936234,0.023978945,-0.0127294995,-0.11820035,0.05530995,-0.060007658,-0.017470222,0.025199207,0.027120318,-0.001815863,0.005740341,-0.025839169,-0.06453951,-0.020866392,0.032867294,0.05745686,0.033011332,0.016261512,0.009333767,-0.0095146485,0.09109434,0.004803274,0.018440457,-0.0432703,-0.03620023,-0.019563064,-0.05491563,-0.0422387,-0.062333003,0.02155601,-0.035594918,-0.0059354627,0.09002758,-0.041111864,0.023515154,-0.0062241973,-0.00097636133,0.0038464759,-0.026788207,0.00674909,0.024102606,0.07310407,0.048669748,-0.020276895
39,-0.021729283,-0.005346012,-0.1432476,0.0021499097,0.0064264247,-0.02823665,-0.07685709,0.08257736,-0.062121168,0.06225396,-0.044840068,-0.06932508,-0.010653995,-0.0756171,-0.026312603,-0.14440253,-0.037610874,0.057571165,-0.008260664,-0.023839256,0.039396092,0.038337775,-0.118129805,-0.107283175,0.05611074,-0.086343445,-0.05508315,-0.00525113,0.06964173,0.055195965,-0.048908707,-0.018424734,-0.091949955,-0.012335667,0.030762348,0.051622115,0.044674013,0.1060016,0.0016814321,-0.10013978,0.029594976,0.050433718,-0.035260588,-0.09273943,-0.07102759,-0.042920947,-0.05359576,-0.03865221,-0.072730154,0.03659759,-0.07764404,0.07316631,0.08720976,0.013471356,0.044084284,0.0073581706,-0.00033121556,-0.06399667,-0.002570115,-0.012933582,0.020663328,0.009278828,0.06609928,0.059309736
40,-0.07934899,-0.06464805,-0.05956061,0.061963886,-0.015022076,-0.047826614,0.012725802,0.08291343,-0.034895875,0.039219636,-0.045604393,0.011639711,-0.026190769,-0.038909085,-0.04844298,-0.03737755,-0.013649012,0.06367364,-0.051396094,-0.037239693,0.02363621,-0.037092432,-0.07885076,-0.043441795,-0.02384588,-0.039094053,-0.07676904,-0.078083575,0.16830246,0.014319933,-0.045062494,-0.013507533,-0.0664483,-0.070291795,-0.0059271716,0.044262733,0.07992643,0.015534333,-0.030267643,-0.026295373,0.0665829,0.05117104,-0.03319442,-0.029366298,-0.026720755,-0.103029184,-0.083757296,0.030564934,-0.07028882,-0.02530308,-0.13701081,0.032361098,0.03589494,-0.044853456,0.03426672,0.008230515,0.030990042,0.05351362,-0.009390564,0.027536314,0.04334891,0.044528157,0.021067323,-0.027428798
41,-0.021176614,-0.05494857,-0.038648933,-0.0043550553,0.0097833965,0.07448283,0.0588245,0.08942345,0.0051129907,0.08835619,-0.1379278,-0.058836993,-0.11403616,0.01419574,-0.1356066,-0.01972844,-0.018698685,0.0741364,-0.139234,-0.040197976,0.026745478,0.036500923,-0.0038612783,-0.027417038,-0.0046879603,-0.04235301,-0.11670095,-0.039592087,0.09941374,0.008373571,-0.040461022,0.029544767,-0.013153411,0.0002664663,0.067585655,0.087583065,0.03571263,0.020163858,0.0014219768,-0.018320411,0.03709905,0.015642185,-0.07198958,-0.0759579,0.006247267,-0.016281309,0.016217677,-0.007251328,-0.083618924,-0.1147456,-0.038393907,0.029715601,0.054666873,-0.021529956,0.06729247,0.053014487,0.09280879,-0.03990179,0.0034144837,-0.023498196,0.028237939,0.13434444,0.056981266,-0.012513345
42,-0.05486594,-0.070324466,-0.058485113,0.07627282,-0.0067597413,-0.02905555,0.116210796,0.077745736,0.015446306,-0.12655193,0.00081991404,-0.07264331,-0.071262985,0.037683494,-0.07196372,-0.024099395,-0.0835729,0.05779481,-0.047138195,0.034202687,0.054651596,0.09120579,0.015272199,-0.08289272,-0.004152205,-0.06072455,-0.17554088,-0.128542,0.032982595,-0.052187346,-0.028102584,-0.029255167,-0.02461867,-0.04876529,0.044396266,0.09347989,0.03776232,0.009378012,0.022115577,0.031503942,-0.0005285721,0.009581124,-0.07403256,-0.11629837,0.009922478,-0.061335634,-0.018123362,0.038442142,0.0007539913,0.023774713,-0.034436658,0.054856215,0.05887094,-0.04886793,0.019937374,-0.0057893973,0.053898122,-0.019006936,-0.017778121,-0.035837717,0.048035596,0.007083211,-0.063127846,0.04972012
43,-0.019530687,0.0037445202,-0.019891463,0.037758376,-0.03333018,-0.014909951,-0.06676723,0.024015151,0.024830967,0.038913533,-0.019197801,0.04382757,-0.008108795,0.015908424,-0.053807333,-0.056161344,-0.010959914,0.015658902,0.028349329,-0.018303607,0.025083676,0.01858101,-0.031193085,-0.0148470625,-0.005050741,-0.073192716,-0.057569534,0.04625158,0.032671034,-0.0029376056,0.015034357,0.039564714,0.002834048,-0.0006109569,0.05047675,0.028500088,-0.0020591323,0.034585856,0.054620676,0.013306747,0.026977781,0.03716762,-0.007021955,0.026732538,-0.023866858,-0.063261986,-0.04844334,-0.02131028,-0.080556504,-0.021884428,0.007179577,-0.02458081,0.01612787,-0.044386804,0.038186174,-0.040125076,-0.021211328,0.05854673,-0.040161096,0.036308564,0.027091186,0.017701147,0.008028882,-0.02090444
44,-0.0031326008,-0.0132470615,-0.018989922,0.092527136,-0.10828328,-0.12405649,0.07961337,0.109944746,0.100221545,0.009646126,-0.069024384,0.06476172,-0.13718118,-0.068101466,-0.13023502,0.050462388,-0.067841455,0.14770412,0.045985848,0.013086506,0.07369982,0.100425705,-0.028758816,0.01670089,0.12862942,-0.029806985,-0.16828425,-0.041987844,0.13444558,-0.0016697575,0.027182903,-0.008231418,0.0020211563,0.059598804,0.082339585,0.03648271,0.036675118,-0.037734605,0.039342575,-0.013339701,-0.0277905,0.0022356343,-0.1271036,-0.09104143,0.063694656,-0.079077214,-0.051296324,0.0055135414,-0.038291726,-0.006856411,-0.053444616,-0.035320617,-0.0021489868,-0.008682888,-0.07502894,0.06655355,0.029535513,0.02495893,-0.054410633,-0.04374417,0.062937304,0.01147264,0.037845947,0.071953826
45,-0.017822536,0.01762386,-0.08538921,0.026242692,-0.031684037,0.014691854,-0.12218731,0.0065149954,0.017026847,0.073391914,0.00044493843,-0.07747942,-0.09534669,0.014698105,0.01702695,-0.085114285,-0.02693785,-0.014048243,0.036422946,-0.08466299,0.095720515,0.08694942,-0.027720366,-0.06565127,-0.008659888,-0.15301114,-0.07712343,-0.005864105,0.12384404,0.057632737,0.058682352,0.015040148,-0.07606149,0.052242108,0.05254598,0.05487644,0.009034108,0.04272998,0.038870115,-0.0013174545,-0.05331673,0.042035405,0.014153036,0.021435242,0.0695329,-0.12879077,-0.042105816,-0.03619474,-0.055354174,0.04115548,-0.06338097,-0.018806946,0.08260111,-0.041168965,0.05160284,0.009915752,0.05257216,0.033703603,-0.0925378,0.03224156,0.043230712,-0.0032237796,-0.026569933,-0.01956669
46,-0.05974043,-0.057864465,-0.0287229,0.058528088,-0.0027373098,-0.039004277,-0.0067287683,0.042125724,0.016456172,-0.005791601,0.021876639,-0.046383712,-0.10728212,-0.011500323,-0.100511275,-0.049319547,0.00364869,0.06953028,0.004117201,-0.04135157,0.05401043,0.06673274,-0.08168853,-0.02761855,-0.003942496,-0.080059394,-0.06774627,-0.03566937,0.057211906,0.013284964,0.015305607,-0.046345912,-0.025148105,-0.019571587,-0.025074191,0.08063366,-0.013452877,0.030169476,0.020670997,0.009595057,0.03354605,0.025552986,0.03780406,-0.0023666718,-0.054110207,-0.12359576,0.0037865876,0.024787208,-0.033725884,0.03540948,-0.08068643,-0.05558934,0.07305146,-0.033443023,-0.017046865,0.0012350997,0.040860053,0.033399407,-0.0018796623,0.07396443,-0.033797536,0.01714043,0.006199723,-0.072269715
47,-0.028530035,-0.030826252,0.0084129,0.0037450637,-0.02387363,0.036424503,0.10126187,0.00661336,0.00086615887,-0.019858569,0.0009267321,-0.0170854,-0.06640679,0.022725469,-0.035539195,-0.065716326,-0.015911955,-0.01328639,0.017564466,0.0049548224,-0.015251472,0.010157921,-0.037946388,-0.034163706,0.027454972,-0.03958907,-0.06170879,0.028636772,0.05755583,-0.01841776,-0.033390455,0.003231123,-0.027834512,-0.052997977,0.003206391,0.0749898,0.0048546772,0.0347523,0.05153349,0.01909171,0.016305665,0.066302404,0.002360629,-0.03195179,0.0013294201,-0.048569966,-0.06351237,0.053917058,-0.0313351,-0.03666369,-0.08666167,-0.021243459,0.031214464,-0.009285813,0.0338448,-0.011902563,-0.010543797,-0.011090103,-0.024448516,0.01531747,0.052236855,0.05823911,0.0057958458,0.04563363
48,0.0052790083,-0.07518381,-0.0983022,0.018716441,0.03009729,0.033819273,-0.05445985,0.09516642,-0.06913522,0.041635945,-0.027794603,0.05419347,-0.045548294,-0.022044979,-0.051407427,-0.010896254,-0.07473158,0.09464728,-0.034479477,0.007356437,0.095635176,-0.014213436,-0.032693997,-0.016364817,0.010430169,-0.060925834,-0.06245159,0.028583923,0.12977514,-0.022527091,0.0011150977,0.0060951747,-0.023941968,-0.033543557,0.04668543,0.008273129,-0.0016907956,0.0629047,-0.0030752593,-0.04232705,-0.007463422,0.008262932,-0.08618365,-0.02391208,-0.050954312,-0.019732831,-0.024532983,-0.0069880523,-0.04559961,0.054256864,0.010953562,0.06931977,0.048940167,-0.053400546,0.02958595,0.0018116981,0.034900263,0.0736547,-0.030943416,0.037728358,-0.0018374079,-0.030253284,0.026508937,0.001264753
49,-0.053382847,-0.0123711545,-0.10578355,0.058940582,-0.00038043642,-0.014798801,-0.024078539,0.027426839,0.021013394,0.11197679,-0.046385758,0.02574675,-0.02366937,-0.03600232,-0.06409904,-0.14184871,-0.03458176,0.04925363,-0.032497503,-0.0557143,0.008166083,0.006563801,-0.07209456,-0.06420618,0.040653158,-0.037645914,-0.031825803,0.025903355,0.08813567,0.023539146,0.04759313,0.05422309,0.025193833,0.031338643,0.04931823,0.0713602,-0.010059072,0.08214906,-0.03347811,-0.00019665249,0.057209074,0.0647728,-0.05256869,-0.027305976,4.7963113e-05,-0.061120942,-0.009239297,0.002785651,-0.015560562,0.037927337,-0.06310837,-0.007957443,0.02329528,-0.047832947,-0.013855962,0.00309302,0.04274062,0.032512896,0.018753152,0.023812436,0.02611852,0.050197672,0.064727955,0.0030056685
50,0.01977266,-0.03307925,-0.050670035,0.05597055,-0.016943172,-0.009206238,-0.085457996,0.029618256,-0.012896941,0.02234251,-0.05832354,-0.050539423,-0.12654395,-0.033893514,-0.07126372,-0.0235071,0.061669804,0.061422348,-0.050155185,0.033867583,0.002926562,0.038951166,-0.035930466,0.00397544,0.06020353,-0.06279422,-0.04215461,0.005214939,0.1193226,0.0071099102,0.016382527,0.0003534304,-0.03203189,-0.034986485,0.015641306,0.07407753,0.046067793,0.056365795,-0.04200668,-0.008104883,0.032387458,0.0049127415,-0.02747046,-0.08410263,-0.024905883,-0.046901185,-0.07438007,-0.08485077,-0.033428,-0.055241562,-0.04440686,-0.013951883,0.06994142,-0.06320263,-0.016344339,-0.013443703,0.0063934997,-0.020716228,-0.07841559,0.0030675442,0.06097006,0.049138293,0.039449643,-0.06192134
51,-0.0121364,0.013866777,-0.029672978,0.054103076,-0.017520193,0.057468817,-0.015940856,0.006192958,0.024661358,0.0021822304,-0.006148479,-0.021597443,-0.12100803,0.06539274,-0.084747754,-0.004231221,-0.028500201,0.051869106,-0.004143152,0.00036248472,-0.015292725,0.09790903,0.012433218,-0.014774448,-0.0457237,-0.09197216,-0.07077304,-0.017568275,0.03591802,-0.0150193665,-0.056371734,0.03787266,-0.02205175,-0.034928866,0.09597397,0.0408151,0.028001582,-0.018775864,-0.018140938,-0.011404506,-0.04542704,-0.008975656,0.023410443,-0.05475267,0.064726725,-0.104705706,-0.052644536,0.020138487,-0.0029778685,-0.013119983,0.036002878,0.0036792685,-0.039684195,-0.050611567,0.12292125,-0.032118574,-0.03546821,0.016567672,-0.049784627,-0.019857084,0.08368756,0.0914467,0.018574009,-0.018740332
52,0.028788267,0.015191066,-0.0555458,-0.03185255,-0.046834424,0.0076502915,0.0052445373,-0.09022747,0.013757171,0.0727791,-0.059670057,-0.016225405,-0.0747443,0.045510106,-0.057843123,0.0700361,-0.03887906,-0.01752057,-0.00048395526,-0.048131607,0.018019017,0.10039343,-0.015255672,-0.015670469,0.02856063,-0.045407273,0.009161603,-0.069649875,0.12200378,0.029377941,0.06854657,0.020076435,0.053070154,0.034131963,0.062460527,0.015959656,0.041031968,-1.3979152e-06,0.01211708,0.05965549,-0.07425553,-0.022520052,0.07346432,0.055303954,0.008946063,-0.036662944,0.0057638846,-0.031484947,-0.04519129,-0.028977212,0.009957025,-0.023275057,0.070129015,0.020166764,0.0109050535,0.027363144,0.0421613,-0.006418405,-0.06097476,0.06973762,0.07242848,0.05190088,0.016386878,-0.071555756
53,0.040823903,-0.092179954,-0.038565397,0.07385185,0.08838424,0.03286778,0.024996817,-0.018555896,0.009858632,0.028562441,-0.008275963,-0.044775367,0.00825358,-0.061239455,-0.032871176,0.06053856,-0.08856033,-0.047692638,-0.00993455,-0.055178523,-0.038946785,0.044345394,-0.015704986,-0.0002329722,0.062435105,-0.10178991,-0.08174254,-0.11284704,0.114049986,-0.008557761,0.07290486,0.030153176,-0.014723675,-0.017018275,0.021416053,0.042703014,-0.05192057,-0.04648208,-0.014472857,-0.016770959,0.045192286,-0.013554706,-0.08393227,-0.060649324,-0.002118256,-0.06280984,-0.026610285,-0.028783225,-0.054069057,-0.0748743,-0.030415025,0.029043138,0.031401988,-0.01169176,0.015248176,0.037549943,0.04175415,-0.01663369,-0.045708958,-0.044118345,0.043093786,0.018018924,0.025103888,-0.0545166
54,-0.033948716,-0.016785141,-0.089549646,0.006909488,0.031985693,0.002591027,-0.012615116,0.12356359,-0.040120997,-0.07573472,-0.0032237687,-0.067996606,-0.020914022,-0.02677078,-0.118720286,0.06339918,-0.07246655,0.06332638,0.03265272,0.03245485,0.07478405,0.099711955,0.0004519634,-0.059235148,-0.051262986,-0.01813148,-0.15447114,-0.055707894,0.122360334,-0.1007677,-0.084743835,-0.0034086285,-0.075917825,-0.06564643,0.07741974,0.034345426,0.039026428,0.0050979257,-0.006641168,-0.10149664,-0.033452485,0.0047758706,-0.07026486,-0.028439471,-0.021432742,-0.087567106,-0.091886856,-0.002367159,0.0072259987,0.018295605,-0.004992501,0.038669672,0.06403605,0.0049134865,0.028012667,-0.029807374,0.011654095,0.032985367,-0.06643085,-0.01660326,-0.030270744,0.025986576,-0.013742894,0.06438255
55,-0.058318567,0.029644612,-0.06726906,0.08198026,0.010617389,-0.008823543,-0.063924134,0.048629656,0.020990811,0.046206858,-0.018704444,-0.103911445,-0.05877306,-0.06291087,-0.08229321,0.0031330185,-0.07180315,0.05532877,0.015288892,-0.037929617,-0.013273809,0.12693723,-0.020034581,-0.11164306,0.064823866,-0.10310567,-0.11797704,-0.08187883,0.07465287,0.013384439,0.029522486,-0.0006241903,-0.017854445,-0.026624806,0.08083087,0.046790257,-0.035583813,-0.019830965,0.021778751,-0.048830006,-0.0050842324,-0.0022896966,-0.041329034,-0.01761225,-0.06215349,-0.050303057,0.027703572,0.0039789807,-0.0031753723,-0.003194117,-0.007176658,-0.0146173,0.06617126,0.019885996,0.048974745,-0.0034585726,0.06730264,-0.03089964,-0.057679873,0.027211439,0.03925389,3.3176504e-05,-0.020007223,-0.057015263
56,-0.025292408,-0.011600513,-0.11025855,-0.013565743,0.013511774,-0.08142748,0.091090545,0.0986402,0.021072658,0.015182015,-0.055002417,-0.053716756,-0.024147665,-0.06102954,-0.06707285,-0.021869566,-0.01363435,0.042893242,-0.04520779,-0.01875291,0.014081785,0.1530088,-0.07739798,-0.040518217,0.11244762,-0.031128572,-0.12876356,-0.07289816,0.06504799,-0.048009157,-0.0031554308,-0.04700964,0.004764959,0.039339397,0.07642111,0.102139875,0.024320856,0.045549452,-0.044865638,-0.004028299,0.06585864,-0.033217967,-0.02754591,-0.113785006,-0.077803284,-0.03780771,-0.097773,-0.0034494568,-0.13216732,-0.051093273,-0.08403343,0.015138429,0.034123138,0.018622477,-0.021535452,-0.047662288,0.080975935,-0.07024006,-0.03874167,-0.052969314,0.012261121,0.048451837,0.03171971,0.03969656
57,-0.017156616,-0.08889201,-0.103405744,0.03925713,-0.008383032,0.004751014,-0.10744601,0.008194217,0.021173699,0.015587435,0.05613596,0.0045198603,-0.056957565,-0.020529363,-0.050535776,-0.07547867,-0.045919605,0.087940075,-0.026489476,-0.04923466,0.0032361075,0.05236316,0.010542538,0.046048023,-0.009837283,-0.045714967,-0.06776569,-0.0075072474,0.10982479,-0.02746186,-0.057121128,-0.0045595337,-0.075083695,-0.031897485,0.006672077,0.063161716,0.053403217,-0.018669605,0.010517903,-0.06292859,-0.03737566,0.0030887043,0.024062026,0.042304114,-0.003282612,-0.061517216,-0.08499118,-0.012917044,-0.066642284,0.04363851,-0.037437472,0.010497446,0.0689619,-0.06412953,0.049887747,-0.04676319,0.012706863,0.027832719,-0.03854972,0.006322693,-0.046843357,0.029295612,0.03879944,-0.04533989
58,0.022020932,0.021037754,-0.111503445,0.03874238,0.047232606,-0.053948473,0.0036641648,0.03344404,-0.031382788,-0.005181004,-0.0336012,0.009927757,-0.05789236,-0.026214264,-0.008466026,-0.10030082,-0.037988976,-0.009817349,-0.0101721715,-0.05665007,0.02821021,-0.040562708,-0.044603795,-0.06966472,0.05498907,-0.042186055,-0.017391544,0.017136786,0.0884113,0.056837384,0.01743631,0.04521773,-0.0021287547,0.017516281,0.12350468,-0.03137838,0.026824579,0.054707102,0.01608177,-0.02299728,0.057861775,0.02718699,-0.056160115,-0.06360405,-0.0052257217,-0.0656814,-0.07000175,0.03549621,-0.086479835,0.024512306,-0.057458293,0.057794604,-0.021516042,-0.052870024,-0.0075418777,-0.029450582,0.018895019,0.059821814,-0.00017935317,-0.0015001781,0.044287086,0.02303636,-0.008061368,-0.032486178
59,0.09685877,-0.041045003,-0.038861103,0.033083923,0.021857316,0.04198841,-0.08813466,0.03263431,0.008720585,-0.004353322,-0.08604116,-0.06417439,-0.039485198,-0.015083998,0.040012144,-0.06834167,-0.08025831,-8.8376924e-05,-0.032729186,-0.034131438,-0.054175302,-0.010424572,-0.012102273,-0.107360035,0.025436077,-0.09445719,-0.081094176,-0.005839139,0.099638,0.10980991,0.047586873,-0.029402804,-0.090564266,-0.026020806,-0.009473711,0.046433963,-0.013840485,0.027290799,0.006046612,-0.059907634,0.048791375,0.0135499425,-0.019841881,-0.067259595,-0.019683117,-0.11939543,-0.014784906,-0.016347911,0.010256487,-0.078191906,0.021255672,0.02406337,-0.0100147445,-0.022580504,0.004771769,-0.06877646,-0.07682499,-0.024363238,-0.036391385,0.05097188,0.115508534,0.063716926,0.09430222,-0.08208249
60,-0.061121676,0.00562473,-0.06799172,-0.01174498,-0.05233309,0.012250587,-0.100317985,0.05587282,0.012680221,0.017206226,-0.035334684,-0.012966503,-0.05296778,-0.013076945,-0.022713892,-0.06329948,-0.026310358,0.06524276,-0.0070591257,-0.02422313,-0.021893654,0.091423765,-0.06986244,-0.081805006,0.0018716119,-0.15488067,-0.13135403,0.011697263,0.0364835,-0.038600095,-0.031900253,0.02943862,-0.035068326,0.0013208676,0.0616583,0.0623174,0.0047133025,0.08978587,0.047866624,-0.054325797,0.008560177,0.057404414,-0.021819253,-0.0071997745,-0.08103382,-0.035903223,-0.0270174,-0.060309548,-0.086798504,-0.029581074,-0.0093025565,-0.03543694,0.03869938,-0.03099323,0.09119931,-0.030148229,0.007754041,-0.056141853,-0.112166375,0.027314138,0.051403828,-0.025042778,-0.04606226,-0.043381408
61,0.03263364,-0.039212294,-0.034689974,0.046577174,0.021159163,-0.021487782,-0.03181379,0.0169205,-0.028403714,-0.017412806,0.0038277544,0.005921096,-0.022093974,-0.015672695,-0.06261717,-0.02236042,0.034711674,0.009989337,-0.05048858,-0.088931456,0.09617234,-0.013587709,-0.020137189,-0.0016124174,0.012578506,0.02626548,0.008916266,0.031618994,0.16984475,-0.004460979,0.028023105,-0.05961507,-0.015182444,0.05323656,0.07964416,0.033731744,-0.091124654,0.06835379,-0.0094085885,0.0009615021,0.03438753,0.0009139946,-0.06451599,-0.05390051,0.0056827553,-0.020862209,-0.060651854,-0.048177127,-0.011000231,-0.031034045,-0.045683853,0.045443922,-0.040820874,-0.038508937,-0.009420861,0.03313767,0.06746112,0.08081427,0.042059734,-0.0072158272,-0.019160997,0.0019898787,0.0291471,-0.08843821
