sample,phenomenon,contrib,norm
0,phi_0,0.004687798,0.5322546362876892
0,phi_1,0.0026395544,0.5372204184532166
0,phi_2,0.0006367571,0.6054427027702332
0,phi_3,0.011252992,0.7048410773277283
0,phi_4,-0.0035157718,0.4735170006752014
0,phi_5,0.0023761515,0.574619472026825
0,phi_6,0.0061893244,0.7354247570037842
0,phi_7,0.0055362214,0.5537742972373962
