,omega_0,omega_1,omega_2,omega_3,omega_4,omega_5,omega_6,omega_7,omega_8,omega_9,omega_10,omega_11,omega_12,omega_13,omega_14,omega_15,omega_16,omega_17,omega_18,omega_19,omega_20,omega_21,omega_22,omega_23,omega_24,omega_25,omega_26,omega_27,omega_28,omega_29,omega_30,omega_31,omega_32,omega_33,omega_34,omega_35,omega_36,omega_37,omega_38,omega_39,omega_40,omega_41,omega_42,omega_43,omega_44,omega_45,omega_46,omega_47,omega_48,omega_49,omega_50,omega_51,omega_52,omega_53,omega_54,omega_55,omega_56,omega_57,omega_58,omega_59,omega_60,omega_61,omega_62,omega_63,omega_64,omega_65,omega_66,omega_67,omega_68,omega_69,omega_70,omega_71,omega_72,omega_73,omega_74,omega_75,omega_76,omega_77,omega_78,omega_79,omega_80,omega_81,omega_82,omega_83,omega_84,omega_85,omega_86,omega_87,omega_88,omega_89,omega_90,omega_91,omega_92,omega_93,omega_94,omega_95,omega_96,omega_97,omega_98,omega_99,omega_100,omega_101,omega_102,omega_103,omega_104,omega_105,omega_106,omega_107,omega_108,omega_109,omega_110,omega_111,omega_112,omega_113,omega_114,omega_115,omega_116,omega_117,omega_118,omega_119,omega_120,omega_121,omega_122,omega_123,omega_124,omega_125,omega_126,omega_127
0,0.0070178997702896595,-0.011920143850147724,0.017184460535645485,0.046038735657930374,0.0011211741948500276,-0.005389502737671137,0.0271153524518013,-0.009349486790597439,0.03547610342502594,0.018259571865200996,0.03686262294650078,0.014316163025796413,-0.034553203731775284,-0.022008003666996956,0.0011169378412887454,0.004357203841209412,0.0025421567261219025,0.006967589259147644,-0.006040327250957489,-0.0014875552151352167,0.005064244382083416,0.0003196626785211265,-0.02749037742614746,-0.04040687531232834,0.005892752669751644,0.01680702157318592,-0.029190201312303543,0.006774445064365864,-0.009285531006753445,0.012745148502290249,0.008018060587346554,0.0499395914375782,-0.015490327961742878,0.01238851435482502,0.005713069345802069,0.011533482931554317,-0.004489066079258919,0.004909894894808531,-0.006393191870301962,0.025838486850261688,-0.0010236495872959495,-0.002153674140572548,-0.001350231235846877,-0.04154202714562416,0.018959565088152885,0.024018973112106323,-0.0020452102180570364,-0.00240879412740469,0.00021980309975333512,-0.010222330689430237,-0.005112356971949339,-0.028886592015624046,0.002089944900944829,-0.006971083115786314,-0.031003322452306747,0.02768395096063614,-0.0032468566205352545,0.003923486918210983,2.8155986001365818e-05,-0.032333459705114365,0.019451361149549484,-0.015694594010710716,0.011888526380062103,0.01251746155321598,-0.0002563502639532089,0.0208903681486845,-0.009842724539339542,-0.03708963096141815,0.011537203565239906,0.004218148998916149,0.011958113871514797,0.022568924352526665,0.008242625743150711,-0.008754500187933445,-0.039123158901929855,0.013787798583507538,0.0051981196738779545,-0.03878645971417427,0.030537350103259087,0.03538653627038002,0.027904817834496498,0.004383754916489124,-0.016702936962246895,-0.01117690559476614,0.038668740540742874,-0.006226489786058664,0.013858763501048088,0.0027074627578258514,-0.01460404135286808,-0.003375568427145481,0.022908663377165794,-0.005982995964586735,0.034672413021326065,-0.008387691341340542,-0.02265724539756775,-0.019984060898423195,0.0028914296999573708,0.015325766056776047,0.029375506564974785,-0.016346270218491554,0.012678821571171284,-0.013183210045099258,-0.02053164131939411,0.05028356611728668,0.009638415649533272,0.018503349274396896,0.03282562270760536,0.027160314843058586,0.005545588675886393,-0.03805699944496155,0.02051605097949505,-0.004385799635201693,0.002631835639476776,-0.014568141661584377,-0.020099742338061333,-0.008786039426922798,-0.026365097612142563,0.00970756821334362,0.014744576066732407,-0.03703797608613968,0.001986519433557987,0.02172832377254963,0.037248313426971436,-0.0010726292384788394,0.015364646911621094,-0.019137069582939148,0.0004037496692035347,0.014468521811068058
