omega_0,omega_1,omega_2,omega_3,omega_4,omega_5,omega_6,omega_7,omega_8,omega_9,omega_10,omega_11,omega_12,omega_13,omega_14,omega_15,omega_16,omega_17,omega_18,omega_19,omega_20,omega_21,omega_22,omega_23,omega_24,omega_25,omega_26,omega_27,omega_28,omega_29,omega_30,omega_31,omega_32,omega_33,omega_34,omega_35,omega_36,omega_37,omega_38,omega_39,omega_40,omega_41,omega_42,omega_43,omega_44,omega_45,omega_46,omega_47,omega_48,omega_49,omega_50,omega_51,omega_52,omega_53,omega_54,omega_55,omega_56,omega_57,omega_58,omega_59,omega_60,omega_61,omega_62,omega_63
-0.012651568,-0.042521223,0.030287635,0.019804398,-0.017027397,0.020537581,-0.015076374,0.013472461,0.0281571,0.02367105,0.011747831,0.020092508,0.016349299,0.01624369,-0.019662017,0.005383347,0.018779796,0.0177623,-0.013797966,0.007908624,0.002267145,-0.0064083827,-0.022470752,-0.042278137,-0.016409421,-0.004474635,-0.017843742,0.028492186,-0.028141728,0.021198634,-0.01424607,0.0038594902,-0.012485251,0.03761261,-0.00029063414,0.010166275,-0.017065836,-0.0018630264,0.0031525262,0.08369006,-0.0045630964,0.00892134,0.030780805,0.00842733,-0.049357865,0.021839334,-0.028351055,0.03048261,0.0317094,-0.005334614,-0.0052041495,0.0019210819,0.016002618,0.022310264,-0.015543347,-0.0187533,-0.019251266,-0.007543111,-0.0021631983,0.024062196,0.008414169,-0.009106878,0.0073444047,0.005247858
