sample,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63
10,0.09163883,0.031684592,0.014146257,0.058425672,-0.086522676,0.042534165,0.05433595,-0.13500783,0.028474428,-0.10089107,-0.050524507,-0.008491505,0.032237947,0.08896297,0.0787526,-0.03631273,0.011635445,0.07498529,-0.05009211,0.011412516,-0.023686029,0.032835152,-0.013545683,-0.027203389,-0.025710683,0.05204579,-0.06991407,0.018148478,-0.00026206207,-0.020829909,0.022225317,0.043835536,-0.04450465,0.016254533,-0.032914087,-0.0729258,0.034539897,-0.03345165,0.017748477,-0.034093507,0.07884501,-0.029358469,0.04810137,0.0789808,0.008301148,0.0047736336,0.059035935,-0.014750455,-0.05097523,0.039606344,-0.047476236,0.21694678,-0.08401804,-0.045619365,-0.10749467,-0.048431538,0.0321886,0.08805673,0.048564844,0.0068173995,-0.008816358,0.06617364,-0.02606804,-0.02222084
11,1.3401732e-05,0.08843795,-0.03478284,0.10259807,-0.107006356,0.07025118,0.04978284,-0.089109905,-0.017859943,0.031736374,-0.04948629,-0.010373937,0.0710641,0.08586348,0.09108904,0.050717644,-0.06334255,-0.0153164305,0.04809685,0.030670792,-0.0052359574,-0.008290898,0.06675957,-0.09655188,-0.066216126,-0.0886449,-0.03948463,-0.04582157,-0.0033881152,-0.08216193,0.02300129,0.052148823,-0.121055484,0.03244698,0.046659436,-0.06703283,0.036695722,-0.014904374,0.06401068,0.0035249614,-0.0077321194,-0.03733466,-0.05195132,0.0087907165,0.03584693,-0.011391975,-0.033398338,0.01892068,-0.09639513,0.03298297,-0.0335035,0.122728825,-0.09503622,-0.09026809,-0.0983213,-0.047678474,0.1377911,-0.035499014,0.033296976,-0.022564303,-0.056836713,0.035057575,-0.11695312,0.06793863
12,0.07643664,0.020760749,0.05803962,0.07416608,-0.039685637,0.070020966,0.044750154,-0.09532483,-0.0529909,-0.02744346,-0.062937826,0.045418367,0.031427924,-0.0257417,0.01106163,-0.013256162,-0.0060169767,-0.015541986,-0.009754498,-0.04201536,2.3003668e-07,0.045497045,0.0705676,-0.12890436,0.08153567,0.08066348,-0.09307325,-0.0009902213,0.074501336,-0.060755514,0.050268117,0.051252082,-0.010443884,0.0011092038,0.01325083,-0.0040507987,-0.051212303,0.048886154,-0.030307813,0.037619174,-0.06499515,-0.075645834,-0.010603659,0.021574378,0.057127956,-0.13608417,0.07974816,-0.009878723,0.017945556,0.09756519,-0.025037175,0.048292674,-0.082113415,-0.019550614,-0.016852427,-0.08563725,-0.0015521282,0.06392919,0.06782629,-0.03801203,-0.005624062,0.014698192,-0.043533143,0.07223777
13,0.12691893,0.022353625,-0.036828414,0.018494835,-0.1327133,0.070673175,0.037818708,-0.15192674,0.007406611,-2.0422041e-05,-0.036622733,-0.008585244,0.120810084,-0.046782788,-0.09524968,0.08344476,0.035358757,-0.047431722,-0.03827104,0.0649578,-0.01606249,0.0031248173,0.042910364,-0.018420493,-0.0027693845,0.050160732,-0.0020269696,0.009192443,0.014292963,-0.030289903,0.12014683,0.04862187,-0.115836725,-0.013175525,0.070187256,0.0228456,-0.0036856607,-0.014116075,-0.033879973,-0.019611096,0.028347634,-0.09699178,0.024119336,-0.010454323,0.014851283,-0.14516988,0.022455607,0.020021921,0.0025095288,0.15474957,0.027616225,0.15992877,-0.051107608,0.0023818049,-0.019444264,-0.079137065,0.041739784,0.01191984,0.06058667,0.05693818,0.03818376,-5.8578327e-05,-0.07516974,0.050704673
14,0.013730401,0.021551367,0.0010833386,0.010825252,-0.08880895,0.049385283,0.037423346,-0.06744661,0.032941956,0.009556821,0.009654773,-0.017492715,0.01461426,-0.0012724511,-0.017141573,0.08712479,-0.03163097,0.019903835,-0.0014947988,0.019462816,0.004159659,-0.038599726,0.09760171,-0.054333825,0.046909668,-0.011421797,-0.025162699,0.003594582,-0.06987238,-0.06588001,0.012556184,0.046628416,-0.02237881,0.060968347,0.07756053,0.050593697,-0.0154487,0.034218077,-0.03491324,-0.009712383,0.0040381122,-0.08513661,-0.07728081,-0.007727398,0.03877524,-0.02782541,0.019657971,-0.018368218,-0.05887734,0.07893397,0.022183206,0.08875166,-0.07222405,0.02597153,-0.013497004,-0.03806763,0.07024199,-0.011517128,0.03950052,0.02246148,-0.00957172,0.04452104,-0.079215035,0.039198056
15,0.08207911,-0.0016235979,-0.041091025,0.029952044,0.00041926932,0.015466265,0.020778771,-0.051755656,-0.003249852,-0.057650268,0.0034985729,0.06760167,0.058796503,0.03701236,0.03243107,-0.010836819,0.014193386,-0.035856865,-0.026162282,-0.06443421,-0.04464258,-0.00047349557,0.035226576,0.01281482,-0.03505444,-0.0048787,-0.04882381,-0.009078362,-0.026592173,0.059509646,0.059067365,0.013806634,0.01456403,0.067772985,0.032153383,-0.031821758,0.049799204,0.022900298,0.027469775,0.05805986,0.03237039,-0.040814437,0.034875058,0.06539892,0.084701985,-0.011755407,0.023775268,-0.01479602,-0.050847083,0.008398664,0.029015439,0.085292965,-0.044236243,0.042326942,0.0010494867,0.044552676,0.021961816,0.017080102,0.01087809,-0.009619273,-0.06485637,-0.0015070625,-0.06762081,-0.006291776
16,0.014842877,-0.017114142,0.058302954,0.03382724,-0.07737996,-0.0069242893,0.052664552,-0.1469838,-0.005026346,-0.031611018,-0.0048775068,0.047677435,0.024566399,0.02289357,0.114989005,-0.048924763,-0.031183692,0.0048125144,0.052400924,0.038886346,-0.014833064,0.07468757,0.123049244,-0.020266164,-0.09735399,-0.013027536,-0.09773913,-0.015034541,0.03882871,-0.045235243,0.1631521,-0.047229163,-0.03402338,0.015748248,-0.005481097,-0.114892855,-0.0027069058,-0.008792516,-0.013574397,-0.06345754,0.007906582,-0.107896954,0.063273236,-0.037010472,0.063644625,-0.08916624,0.06892938,0.0018313145,-0.08240249,0.06212139,-0.027350802,0.07897385,-0.08710511,-0.051469885,-0.035383746,-0.104599655,-0.0035274155,0.028905274,0.015000943,-0.0132349655,0.0038173646,0.022444407,-0.0602931,0.04377707
17,0.0061430344,-0.005319112,0.035432495,0.091710344,-0.12015733,0.06566121,0.107206985,-0.04645068,0.017825041,0.035059452,-0.0073938724,0.009035639,0.0053884014,-0.037628572,0.027343947,0.008199739,0.068901256,0.010871343,-0.08683477,-0.01623,-0.054190617,0.03193199,0.025630027,-0.0021701064,0.01764956,0.007997853,0.07697661,-0.019792497,-0.034332052,-0.036581032,-0.012076497,0.10132656,-0.0038730497,0.011740793,0.033781037,0.017681414,0.028245658,-0.0244733,-0.000790772,-0.06495277,0.04295698,-0.011321884,0.044804826,-0.011969301,0.01862558,0.021361303,0.07063472,-0.009727392,-0.057983916,0.035329245,-0.028572492,0.1064991,-0.00038317963,0.042585053,-0.08293399,-0.0010116883,-0.036686726,-0.0034871013,0.01968203,-0.021249443,-0.011299939,0.11417302,-0.030651575,-0.01872468
18,0.05338374,0.028142788,-0.030766902,-0.013558839,-0.03167359,0.05739519,0.099447496,-0.079864375,-0.011020901,0.118163966,-0.04363457,-0.037124336,-0.046142805,0.09906921,-0.040268727,0.012672311,-0.017213168,-0.0125467675,-0.035922326,0.053775746,-0.04460163,-0.045418028,0.10993015,-0.03740513,-0.030808315,-0.003369173,-9.596348e-06,-0.04283297,0.0021253023,-0.0034188991,-0.00905576,-0.010204299,0.031016737,0.025541987,-0.011450114,-0.07696227,-0.0010743178,0.05977028,-0.10090004,0.031463448,0.0009377245,-0.10643118,-0.052848004,-0.008418117,0.05614503,-0.011662976,0.012107882,0.0004448574,-0.058815084,-0.029644297,0.027093457,0.12570065,-0.07366748,0.034494728,-0.0013853344,0.10340567,0.03476291,-0.059441373,0.034577288,0.016393993,-0.05214332,0.03975673,0.009289812,0.0038467417
19,0.019896504,0.009691335,0.036168903,0.051646054,-0.10812859,0.02960885,0.069839366,-0.17461887,-0.043672994,0.087643385,0.009324661,-0.03240169,0.024114216,-0.005507907,-0.00042004045,0.00027662423,0.00033922866,-0.08905708,-0.0009724032,0.062854424,0.014411027,0.026479391,0.06396732,-0.114857346,-0.00010864902,-0.0601206,0.062643275,0.020563498,0.007081758,-0.049021218,0.054010764,-0.0069762208,-0.05406889,0.07572674,0.041164804,-0.012849343,0.04406413,0.0062628873,-0.06689311,-0.04488959,-0.020590248,-0.08351672,2.8753653e-05,-0.009704191,-0.053713474,-0.05414035,0.014283812,-0.026290119,-0.041772023,0.07092535,-0.006210233,0.102351725,0.0022767913,0.0084255235,-0.09230515,0.045709684,0.05619851,-0.05222168,0.0011579599,-0.10974834,-0.08663921,0.054070976,0.027385186,0.052442096
20,0.046609014,0.028051475,-0.048588708,0.013098637,-0.053579915,0.055302247,0.024960885,-0.16035521,0.029158276,0.07488397,-0.010981925,0.03889651,-0.01634932,-0.0076413876,-0.029383345,0.043068334,-0.052654184,-0.020786261,0.012010683,0.02704959,-0.0066410387,-0.010017889,0.06572004,-0.07670121,-0.017830411,-0.0049072783,-0.08095551,-0.018371055,-0.032345872,-0.015559635,0.05566596,-0.020364221,-0.07106237,-0.0062518157,-0.0072393976,-0.019881383,-0.059808236,-0.0066044666,-0.02292677,0.05057445,0.030001204,-0.08899805,-0.10496768,0.024038348,0.051785015,-0.049017023,0.014119968,-0.0014012586,0.009340359,0.032499496,0.026897946,0.10135871,-0.062118247,-0.027250182,-0.10095938,0.006670416,-0.0026892498,-0.061933603,0.057190783,0.020344041,-0.0024772733,0.022017343,-0.079298496,0.06367992
21,0.022616819,0.05218485,-0.018957255,-0.0001696581,-0.007457655,0.021879155,0.0804324,-0.13228923,-0.029227046,-0.050457753,-0.056922887,-0.021237891,0.031404205,-0.06291936,0.12985528,0.038751796,0.050276447,-0.029579874,-0.037504937,0.031947047,-0.037497297,0.0070845224,0.09746437,-0.039005615,0.0041652955,0.015932525,-0.035462223,-0.021115584,-0.034524642,-0.14318927,0.08112698,-0.005145764,-0.06469323,0.03232703,-0.05727229,-0.006551639,-0.022624344,-0.012471542,-0.0301385,0.030251842,-0.013880708,-0.13368544,0.0026999149,-0.06422333,0.041842163,-0.03683527,0.025007103,0.0077045616,-0.09826176,0.0782433,-0.04397208,0.068645895,-0.043259468,0.014224863,-0.040635824,-0.04897956,-0.005948985,-0.046224847,0.04090763,0.040445104,-0.045434296,0.013621846,-0.06864934,-0.009857592
22,0.06975178,0.07513332,0.01632359,0.046610795,-0.06452158,0.04154517,0.04092093,-0.089616396,0.01592032,0.058154322,0.046104275,0.020872965,0.021254465,-0.008987154,0.031108083,0.023920853,-0.029459562,-0.07616168,-0.023568576,0.021316033,-0.074441314,-0.006264955,0.037934322,0.042572256,-0.089749455,0.0041571716,-0.07910515,0.028779896,-0.039522447,-0.00034080632,0.0947805,0.049359113,-0.040547542,-0.021631246,0.053958133,0.025517885,-0.05940215,0.06460825,-0.05166257,0.028502442,-0.042804416,-0.09275673,-0.043448336,0.07266435,0.045724664,-0.0608742,0.00035324786,0.029741261,0.046257347,0.123606764,0.019078929,0.14682159,-0.043352984,-0.0047016805,-0.06063181,-0.046951115,-0.023314673,-0.013409329,0.0022672731,0.04289343,-0.020971201,0.009396257,-0.06587446,0.119760126
23,0.06070756,0.024708118,0.100057304,-0.011883205,0.016270056,0.03694378,0.0155218765,-0.14195284,-0.10295629,-0.029144991,-0.09840513,-0.01778531,0.051668957,-0.089877225,0.026169207,-0.0033573671,0.043126017,-0.01994215,-0.012167961,0.0030919686,-0.022329057,0.076896824,0.0065193097,0.07053082,-0.0065504108,0.08853237,0.07692022,0.06281397,-0.06695233,0.02061275,0.056735024,0.05179768,0.0046004932,0.0784684,0.06073281,0.10591972,0.0032245582,-0.018534858,-0.10237,0.052222546,0.016665589,-0.07765894,0.0037460783,0.01372081,-0.050736688,-0.13013627,-0.002610933,0.009707548,-0.042148218,0.012538176,-0.110043645,0.056140438,-0.09766815,-0.07563693,-0.035701256,0.023829143,-0.0013070856,-0.021048585,-0.027435396,-0.057937846,-0.095064834,0.028292604,-0.07418638,0.04602166
24,-0.008150769,0.062410448,0.02779475,0.0111811925,-0.08098085,0.047946334,0.062078916,-0.10113264,0.07824974,0.031340882,0.020471161,-0.041756622,0.06395185,-0.059136674,0.021867346,0.0030381046,0.06577915,0.037897892,-0.025184356,-0.02819579,-0.032423437,0.052081298,0.06457678,-0.04332344,-0.0016808352,0.04612544,-0.027158668,-0.033053014,-0.034747843,-0.03543269,0.016981518,0.006979089,-0.042726602,-0.040578876,0.021605726,0.011491741,-0.06093517,0.00798744,-0.065175734,0.06130336,0.07858388,-0.16842802,-0.016209776,-0.055163767,0.055691626,-0.06031032,0.074457616,-0.04470948,0.033866696,0.096828826,-0.005472252,0.15236053,-0.015494142,0.012833269,-0.043228164,-0.03283895,0.008092381,0.030979933,0.07795131,0.0023018168,0.020677648,0.0147213,-0.05862679,0.014437832
25,0.024717845,0.03278996,-0.03286822,-0.027170695,-0.035738215,0.015703244,0.020558167,-0.040712394,0.016330749,0.11454947,0.011542781,0.030834023,0.03289412,0.0111154625,-0.031379927,0.09572109,0.0031113653,-0.048096858,0.011017909,0.0024515055,-0.068828255,-0.028164925,0.0051438985,-0.041801363,-0.059829574,-0.08633515,-0.00012917351,0.026744956,-0.013903301,0.015190897,0.06489271,0.0022129696,-0.03798699,0.010362866,0.016976643,-0.011635403,-0.060234692,0.017799761,-0.10486531,-0.020364609,-0.0126090385,-0.040236477,-0.05076052,0.000946003,0.0068368474,-0.012715957,-0.04415745,0.007054721,-0.022744814,0.060242802,0.03402639,0.05300589,0.0012258878,0.006059626,-0.06949556,0.023955356,0.091998145,-0.09225716,0.08359147,-0.082761556,-0.05263185,0.042584963,-0.13220152,0.024685131
26,-0.01765358,0.1107489,0.013719316,0.036893234,-0.08510833,0.060449004,0.067807406,-0.1097403,0.0074805096,0.030724505,-0.097705856,-0.034888275,0.08761438,0.0265335,0.09857844,0.039491273,0.029159004,-0.054917492,-0.018978842,0.022149103,-0.022473326,0.04736571,-0.002470743,-0.10302006,-0.028293258,-0.013858853,-0.074811816,-0.0065082647,0.007706197,-0.03815698,0.05542352,0.03637009,-0.023252571,0.011710261,0.0038647223,-0.051787052,-0.028145427,0.034523554,-0.027902976,0.045309506,0.017060833,-0.13315803,-0.027955066,0.001333762,0.076901615,-0.056285113,-0.019045161,-0.02956362,-0.037115734,0.032345936,-0.025119733,0.10351224,-0.08594192,-0.04968465,-0.064243995,-0.072013855,0.081453755,0.031976216,-0.0028404626,-0.039729305,-0.007336881,0.0067575215,-0.050877854,0.06531525
27,0.0421599,0.0021800054,-0.042732086,0.028247785,-0.062429223,-0.00295297,0.028302303,-0.03692328,-0.0050914194,0.115474105,-0.02398224,0.022447243,0.036932044,0.006876042,0.031057369,0.033080474,0.041239664,-0.038670845,0.09384264,0.06687406,-0.0046155937,0.07540946,0.06435166,0.12630634,-0.067804195,-0.0009813923,-0.07950722,0.018775215,0.0046023093,0.04332927,0.04478293,0.03260286,-0.04523736,0.034705278,0.080832586,-0.008953295,0.031237401,-0.050919607,-0.043870687,0.014486073,0.019089837,-0.021053433,0.025627254,-0.035230767,0.10773157,-0.06531362,0.041996103,-0.04163178,-0.053186007,0.02301855,-0.04983219,0.102155134,-0.047387116,-0.08627426,-0.057475176,-0.053313736,0.097999975,0.013861937,0.010723695,0.018598475,0.00674632,-0.057423525,-0.14699735,0.06843138
28,0.036860995,0.017373804,0.008761615,0.010118646,-0.046973504,0.009707563,0.02537505,-0.1051358,-0.036860682,0.062269848,0.028980978,-0.0037914235,0.04140862,-0.037526272,0.025084618,-0.009848405,0.0053591854,-0.0334694,-0.027427875,-0.013248776,-0.043139532,0.005033288,0.012144612,0.042703584,-0.07123152,-0.03193912,-0.038452722,-0.07268078,-0.0029517934,-0.014140679,0.014046894,-0.030676201,-0.10447869,0.029959414,0.08700293,0.05619915,0.01758209,-0.017644927,-0.03327644,0.052696273,-0.03234858,-0.09070633,-0.028326534,-0.04458208,0.030945167,-0.024377404,-0.026303153,0.03922936,0.017239138,0.011641897,-0.032024432,0.10021583,-0.08841523,-0.09528706,-0.06385623,-0.043121926,0.03628081,-0.0010373984,-0.04422337,0.035812378,-0.03111341,0.01715875,-0.10023014,0.054856226
29,0.011596721,-0.031758476,0.027598122,-0.0013911738,-0.039899692,0.0018613278,0.024436176,-0.06467804,-0.047279023,0.08552741,0.0062487703,0.07949094,0.05805815,-0.017790314,0.038170308,0.056951426,0.039821357,-0.03829126,-0.016269669,0.032424483,-0.037786998,0.008535104,0.05197255,-0.052762028,-0.061630297,0.037531488,0.06846261,-0.028907925,0.0067775347,-0.03863979,0.11167875,-0.012509261,-0.057822138,0.041122597,0.021556957,-0.021883603,0.020747855,-0.037485804,-0.12283612,-0.04442694,0.0040327865,-0.03576383,-0.025367351,-0.014938512,-0.0058881296,-0.08448185,-0.0015414497,-0.030082356,-0.0649378,0.020983879,-0.0073678535,0.08304383,-0.041667026,0.010801539,-0.11838369,0.0067443363,0.055441417,-0.04797386,0.054024935,-0.032864016,-0.037127193,-0.006369173,-0.08299698,0.013192496
30,0.050111752,0.11695684,-0.04508564,0.026167534,-0.09203558,0.064947516,0.043982387,-0.1888108,-0.044467904,0.0722487,-0.0480311,-0.009016024,0.016929675,-0.049789295,0.046636663,-0.016276076,0.022965409,-0.04848957,-0.07004,0.059780106,0.018706854,-0.0012531299,0.066353396,0.068437725,0.0042154714,0.030403981,0.00035623647,-0.033523474,0.011975385,-0.009361645,0.021606982,0.009992167,-0.09950452,0.014170092,0.06952968,0.08742668,0.039446324,0.099128984,-0.07666753,0.03987325,-0.0034239865,-0.035440505,0.058225386,-0.022716377,0.0038119173,-0.10558472,-0.0584322,-0.025394835,0.04201026,0.053188786,-0.060900982,0.14047518,-0.036148928,-0.14683008,-0.11745991,-0.047302,0.05412113,-0.009591006,-0.0021515936,-0.086062774,-0.006786197,0.047208562,-0.0825114,0.044021007
