,omega_0,omega_1,omega_2,omega_3,omega_4,omega_5,omega_6,omega_7,omega_8,omega_9,omega_10,omega_11,omega_12,omega_13,omega_14,omega_15,omega_16,omega_17,omega_18,omega_19,omega_20,omega_21,omega_22,omega_23,omega_24,omega_25,omega_26,omega_27,omega_28,omega_29,omega_30,omega_31,omega_32,omega_33,omega_34,omega_35,omega_36,omega_37,omega_38,omega_39,omega_40,omega_41,omega_42,omega_43,omega_44,omega_45,omega_46,omega_47,omega_48,omega_49,omega_50,omega_51,omega_52,omega_53,omega_54,omega_55,omega_56,omega_57,omega_58,omega_59,omega_60,omega_61,omega_62,omega_63,omega_64,omega_65,omega_66,omega_67,omega_68,omega_69,omega_70,omega_71,omega_72,omega_73,omega_74,omega_75,omega_76,omega_77,omega_78,omega_79,omega_80,omega_81,omega_82,omega_83,omega_84,omega_85,omega_86,omega_87,omega_88,omega_89,omega_90,omega_91,omega_92,omega_93,omega_94,omega_95,omega_96,omega_97,omega_98,omega_99,omega_100,omega_101,omega_102,omega_103,omega_104,omega_105,omega_106,omega_107,omega_108,omega_109,omega_110,omega_111,omega_112,omega_113,omega_114,omega_115,omega_116,omega_117,omega_118,omega_119,omega_120,omega_121,omega_122,omega_123,omega_124,omega_125,omega_126,omega_127
0,-0.02330467849969864,-0.003122572787106037,0.03544306382536888,0.019305557012557983,-0.005939217284321785,-0.007507733069360256,-0.0068075209856033325,0.02667069062590599,0.0035818086471408606,-0.03837253898382187,0.01794065721333027,-0.005669197533279657,0.0008827397832646966,0.03358177840709686,0.05058230832219124,0.028548216447234154,0.009285801090300083,-0.02287110686302185,-0.02463933639228344,0.02768407016992569,0.019844170659780502,-0.005937262438237667,0.01874704845249653,0.016060981899499893,0.01556237880140543,0.052751004695892334,0.010300572961568832,-0.03498435020446777,0.01859591156244278,-0.011560283601284027,-0.02280016802251339,-0.013390393927693367,-0.02850618213415146,-0.03807389736175537,0.0037274137139320374,-0.013660665601491928,0.011893277987837791,-0.018956389278173447,0.005742356181144714,-0.010210433043539524,-0.00934329442679882,0.0017491031903773546,-0.002323313383385539,0.014492195099592209,0.03702883794903755,-0.014331010170280933,-0.010372767224907875,0.00861684512346983,0.018590586259961128,0.054800085723400116,0.006738141179084778,-0.005778240505605936,-0.0060548302717506886,-0.016317244619131088,-0.008574170060455799,0.01346175279468298,-0.016048535704612732,-0.022789914160966873,0.012402692809700966,0.01717679388821125,-0.026496777310967445,0.01975424401462078,0.01014147512614727,0.022563397884368896,0.02302313596010208,-0.0065491036511957645,0.0056198108941316605,-0.02482597716152668,-0.002154159126803279,0.0007486655376851559,0.031279049813747406,-0.012362435460090637,-0.01966715045273304,0.0013624823186546564,0.015445944853127003,-0.00019678851822391152,-0.02256738394498825,0.05641062930226326,-0.00653858995065093,0.007511237636208534,-0.01791924051940441,-0.012166808359324932,-0.049245670437812805,-0.01934649609029293,-0.013042678125202656,-0.02180969901382923,0.04246648773550987,0.02899673394858837,0.012851123698055744,0.0014135554665699601,0.0012077611172571778,-0.010417546145617962,0.0019432399421930313,-0.0221769567579031,-0.007360951043665409,0.014460756443440914,-0.001872412278316915,0.0021216555032879114,-0.01233038678765297,-0.00789610855281353,0.0575488917529583,-0.00567666394636035,-0.0002798839705064893,0.0035842342767864466,0.009047037921845913,0.03952598571777344,0.01035456731915474,-0.008692922070622444,0.02082148566842079,-0.014396041631698608,-0.0008462765836156905,-0.024607662111520767,-0.007102967705577612,0.00879482552409172,-0.02308014966547489,-0.026136016473174095,-0.010578102432191372,0.006669621914625168,-0.0005103856092318892,0.002515054540708661,-0.007267364300787449,0.016055425629019737,0.017977513372898102,0.02959262579679489,0.013568976894021034,0.0400393046438694,-0.01285610068589449,-0.013614766299724579
