omega_0,omega_1,omega_2,omega_3,omega_4,omega_5,omega_6,omega_7,omega_8,omega_9,omega_10,omega_11,omega_12,omega_13,omega_14,omega_15,omega_16,omega_17,omega_18,omega_19,omega_20,omega_21,omega_22,omega_23,omega_24,omega_25,omega_26,omega_27,omega_28,omega_29,omega_30,omega_31,omega_32,omega_33,omega_34,omega_35,omega_36,omega_37,omega_38,omega_39,omega_40,omega_41,omega_42,omega_43,omega_44,omega_45,omega_46,omega_47,omega_48,omega_49,omega_50,omega_51,omega_52,omega_53,omega_54,omega_55,omega_56,omega_57,omega_58,omega_59,omega_60,omega_61,omega_62,omega_63
-0.02045716,-0.02422705,0.021930102,-0.0153063,0.005779584,-0.010064355,-0.003275286,-0.017755393,0.0013398048,0.039804123,0.005519048,-0.0075914,0.035315078,0.009686036,0.0023762332,0.013252697,-0.0027159255,-0.023750117,0.016415318,-0.009183079,0.023680134,0.0017427751,-0.0058736256,0.016158735,0.0017754289,-0.022424681,0.0046156375,0.0035882797,0.0028768207,-0.02269773,-0.0057372674,-0.025340337,-0.010669432,0.013909801,0.026665306,-0.020138377,0.022664806,0.021313181,-0.0033047071,0.012393438,0.010615496,0.017587924,2.4536457e-05,-0.018857412,0.03330646,-0.009211612,-0.0030692893,-0.036235746,-0.00889377,0.028301546,-0.0021127372,-0.0077461973,-0.048141114,0.023291865,0.019771848,0.021096932,0.018751662,-0.04106858,0.007770878,-0.013286099,-0.013877656,-0.002016172,0.013848434,-0.011813609
