sample,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63
10,-0.04506754,0.051326018,0.051865473,0.04684798,-0.028693289,-0.020698097,-0.009477864,0.075979576,0.0416967,0.0002697315,0.0340005,-0.027739882,-0.08045802,-0.045729913,-0.0077983513,0.12772568,-0.089645274,-0.15121917,0.06258514,-0.08048539,0.10656935,-0.0011168434,-0.068828516,0.02279653,0.0013135322,-0.050984435,0.038095236,0.035998724,0.14095773,0.021639792,0.049239416,-0.051230226,-0.095742285,-0.03678657,0.025607603,0.05608911,0.105290346,-0.032543994,-0.057775896,0.0913033,-0.039156854,-0.07443499,-0.028355215,-0.022901673,-0.01290033,0.06003764,-0.0037690517,0.0002944991,0.059099637,-0.0021456913,0.053704955,0.07937209,0.03378194,-0.018270483,0.06088598,0.009564912,-0.06606367,-0.046131764,0.039504834,-0.00061938725,-0.0063253883,-0.06773615,-0.19439666,0.0362834
11,-0.022278234,-0.0049938126,-0.10046546,0.03125032,0.043539617,0.07937366,0.11049982,0.03624169,0.053595077,0.012339712,-0.065520845,-0.09395827,-0.048146285,-0.036272023,0.055402815,0.057092447,-0.07249476,-0.004397122,-0.04894232,-0.047731407,0.0070063984,-0.0032663755,-0.04358782,0.00034428347,0.06489618,-0.004649386,-0.029063964,-0.08639601,0.009306986,0.021076173,0.03757475,0.020402726,-0.08036568,-0.028156962,-0.023467917,0.035827283,-0.028052643,0.070433676,-0.052965246,0.09879469,0.0464123,-0.008509657,0.05516628,-0.033726793,0.049183145,0.013476623,-0.019734176,0.013953079,0.023084331,0.03782031,0.021129135,0.04858445,0.07604989,-0.054951474,-0.03084796,-0.01337847,-0.054060727,0.010888044,-0.037674837,0.0018008496,0.04602155,0.03321498,-0.075336725,0.08898256
12,-0.02148132,-0.0019899728,-0.015732333,0.010045318,-0.057862587,-0.0243669,-0.022209216,0.023118574,0.030494727,-0.04584767,-0.013509078,-0.04383502,0.019236643,-0.0144204665,0.031981777,0.10834869,-0.121879876,-0.033133093,0.019065239,-0.051949866,0.12855811,0.03312315,-0.059944555,-0.051900104,-0.0034292988,-0.04541324,-0.061500918,-0.046132527,0.03156276,0.024591502,0.032901503,-0.007806289,-0.052873977,-0.056260724,-0.004895579,0.016619567,-0.008609688,-0.05724544,-0.117542714,0.055521265,-0.07119451,-0.079446144,-0.01603887,-0.024675997,-0.015310708,0.10232529,0.024144504,0.03802254,-0.020315338,0.10952486,0.00041395612,0.054803476,0.06651517,0.09781613,0.06041652,0.0037400322,-0.068727,-0.005359778,-0.04470765,0.0061527863,-9.0508256e-05,-0.07309562,-0.06685282,0.11371912
13,-0.055467386,0.07987265,0.009145371,0.020222526,-0.081349745,0.014352083,0.01777838,0.047370303,0.0028004367,0.030337077,0.03429725,-0.10872372,-0.045961753,-0.06621043,-0.03831494,0.099016584,-0.06075725,-0.09530405,-0.016411684,-0.08720914,0.20634592,-0.0023385119,-0.08206654,-0.02593703,0.08224142,-0.039537013,-0.014671573,-0.02581737,0.11637189,0.088297926,0.018626101,0.04424212,0.04633839,0.02713006,0.18363625,-0.063448966,-0.010355776,-0.051238716,-0.020324195,0.08819177,0.02128492,0.010506461,0.005631566,0.04055036,-0.02379715,0.032933615,0.048323445,-0.006645367,-0.0026124455,0.09641835,0.0010049939,0.07963562,0.064065136,0.08958064,0.11664541,-0.010962924,-0.025984883,0.040439848,0.03596493,-0.063178815,0.04015825,-0.029719707,-0.078817114,0.05680888
14,-0.0016900515,0.04070167,0.004795162,0.021708865,0.03916958,0.036701515,-0.030914534,-0.041251503,-0.074064024,-0.089933336,-0.0007415884,-0.01761166,-0.03985319,-0.061305325,-0.0053162784,0.03651062,-0.09814648,0.05947933,-0.017234884,-0.12709442,0.08235129,0.039446488,-0.06353159,-0.044505287,0.07173967,-0.011522999,-0.059839305,0.008922093,0.07758354,-0.046780467,0.038638644,-0.061245173,-0.06869483,0.015893864,-0.0013741255,-0.028264306,0.00464401,0.027670342,-0.1142588,0.04877183,-0.046396933,-0.015626222,-0.018346395,-0.013628056,-0.054663736,0.0627945,-0.101420626,-0.11093946,0.0545496,-0.0024276227,0.100519955,-0.01450491,0.076962635,0.15354137,0.02633989,-0.008038714,-0.093356274,0.062792584,0.08382247,0.086040564,0.018987313,-0.019809958,-0.009219468,0.09581911
15,-0.10199526,0.027410496,0.029868385,0.028407117,0.04222446,-0.004321386,0.022891944,0.0022040233,0.055797257,-0.03129293,-0.11442849,-0.08637598,0.0072311414,-0.064569004,-0.007496711,0.058091626,-0.080061585,0.0201991,0.047092214,-0.019957185,0.071390696,-0.021403778,0.023893448,-0.044589996,0.009152535,-0.022031853,-0.02132238,-0.10702467,0.09713985,-0.044215064,-0.0020718034,-0.02378112,0.017303545,-0.07883167,0.006052633,-0.063319415,-0.0439872,0.02301523,-0.059537683,0.0027060835,-0.08497767,-0.11839347,0.03607828,-0.1010104,-0.055447757,0.00013375375,-0.004677313,-0.05756492,0.06709795,0.02281848,0.031774044,0.07050283,0.05390618,0.10398759,0.014403852,-0.029846476,0.01657633,0.013300662,-0.015561659,0.03859794,0.016192377,-0.040631257,-0.14874911,0.088643104
16,-0.07006416,0.057130057,0.057311177,0.0123756705,-0.11299342,0.012779303,-0.009953495,0.035124186,0.007872565,-0.11496328,0.10116346,-0.045314908,-0.048752576,-0.0003836602,0.031564914,0.028383732,-0.13143083,-0.022092635,0.010901792,-0.02499814,0.04432151,-0.041528232,-0.046138853,-0.07639766,-0.0775163,-0.107188925,-0.07976164,0.033982202,0.041668296,0.03920061,0.09790082,-0.019755038,0.014815622,0.075088285,-0.0049831346,0.07238252,0.040464472,-0.017161712,-0.02667788,0.020328503,-0.16955382,-0.061743367,-0.025555613,0.0009780005,0.017620072,-0.03831324,0.022816569,-0.09623214,0.043453112,-0.0146855945,-0.012359811,0.046241768,-0.03524318,0.02818516,0.03856208,-0.026622605,-0.044561945,-0.010956489,-0.1513621,0.059702046,-0.0005296627,0.043722726,0.043702964,0.02091726
17,-0.009855074,0.047548372,0.055861603,-0.05723486,0.01319257,0.043390498,0.038346175,0.091646776,0.082402125,-0.056273643,0.032643992,-0.024528509,0.024454713,-0.09107896,-0.008905146,0.2142235,-0.06028731,0.025647976,-0.091449074,-0.029289968,-0.0140266605,-0.10113702,0.021989303,-0.04808747,0.031112483,0.02256475,0.011289693,-0.051029764,0.05028379,0.032039754,0.030603934,0.029319279,-0.020891871,-0.014757102,0.0106176725,0.020576708,-0.010632375,-0.028315369,-0.045751832,0.034625042,-0.098848455,-0.071936645,0.108246624,-0.020342305,-0.019447096,-0.03569033,-0.015785426,-0.026782306,0.09422852,0.011206762,-0.00821518,0.076621234,0.0037647593,0.007571551,-0.01906261,0.089145705,0.03751866,0.012243198,-0.03236968,-0.011134429,-0.02697243,-0.012927447,-0.074308224,0.06893675
18,-0.06940224,0.038015895,0.028838564,-0.061106518,-0.022140093,0.08447541,0.02131427,0.025504114,0.10397503,-0.07666776,-0.010794105,-0.18374717,-0.025679868,-0.10722439,0.09483981,0.074430406,-0.08653974,-0.012941664,0.104566365,-0.033039086,0.17735788,-0.06431438,-0.06198872,-0.028222932,0.033167977,-0.015957497,-0.039858725,-0.020199373,0.084853135,-0.051193118,0.02814921,-0.06503311,0.052636843,0.08853857,0.09290907,-0.009297973,-0.015954893,-0.009844966,0.0054226494,0.071282834,-0.006413474,-0.06908961,0.015417498,-0.023976771,0.01858269,-0.022978619,0.049530067,-0.032589555,0.021394625,0.0024585847,0.036256954,0.118082315,-0.009367077,0.01720082,0.011585154,-0.0075624245,-0.018126976,0.0007018838,0.06377638,0.051962942,0.07495643,0.007529329,-0.05659565,0.048324555
19,-0.10452676,0.03948386,-0.079512864,0.068033285,-0.13154143,0.038329467,-0.031695247,-0.020465394,-0.011925312,0.070441395,-0.0075421464,-0.047241453,0.014528851,-0.07387021,0.043909945,-0.031783625,-0.102985404,-0.04889951,0.017361771,-0.00707369,0.043641116,0.0012125117,-0.11517603,-0.088476345,0.0075740563,0.015423189,0.017181009,-0.036111068,0.002624486,0.045051668,0.0096492525,0.018026529,-0.057749823,-0.06024843,0.033578426,-0.058436297,0.004314624,-0.013818724,-0.08650196,-0.0033456096,-0.052089997,-0.03852745,-0.03553508,-0.039876614,0.060939744,0.029898122,-0.03280753,0.0048320107,0.11364342,0.038355682,0.1172984,0.071914256,0.0032358347,0.06184414,0.08758016,-0.008240924,-0.103710786,-0.058474243,0.00092109106,-0.05243268,-0.012103366,-0.022229997,0.06038786,0.04481311
20,-0.020264938,0.10375543,0.011500748,0.070669785,-0.039064344,-0.027834492,-0.00030469242,0.03087751,-0.0481416,0.022707732,0.06498199,-0.010710165,0.007628537,0.018713523,-0.03796994,0.02178982,0.050608207,-0.042643324,-0.05186324,0.027319103,-0.0710245,-0.009410286,-0.06252982,0.0005324092,-0.059761196,-0.03324202,0.033319063,0.051551513,0.06555041,0.0093379095,0.031029113,-0.0036285473,-0.09117464,-0.01802797,0.026973266,0.012807275,0.08584575,-0.07078263,-0.014961623,-0.013259411,-0.05098489,0.017581299,0.04985354,-0.04739833,0.017937344,0.02238924,-0.006564049,0.013287421,0.08951624,0.05580203,-0.018245757,0.08544631,-0.009956015,0.081202514,0.052224725,-0.015732598,-0.029156446,-0.0287434,-0.025859414,-0.005811778,-0.0064190915,0.011964271,-0.014038857,0.009217398
21,-0.05374352,0.047092553,-0.056570012,-0.03285265,-0.04526586,0.0027947165,0.046090554,0.027066728,0.04800556,0.026285067,0.020562742,-0.0866604,0.063236274,-0.02332228,0.037494652,0.080224425,-0.12179774,-0.0051486813,0.016535437,-0.00803351,0.09146771,-0.043641105,-0.033499405,-0.059548702,0.007196001,-0.04176888,-0.041058797,-0.027979553,0.090334564,0.002616156,0.0069064563,0.009640664,0.06818482,-0.01861188,-0.010115562,-0.042274684,-0.04132636,-0.008749697,-0.105661385,-0.015423625,-0.048957914,-0.058346875,0.013295239,-0.01757242,-0.031615,0.05840514,-0.026824946,-0.037687674,0.062740654,0.05839355,0.047250107,0.039298035,0.03408676,0.08851627,0.0625397,0.051431682,-0.022682097,0.0701635,-0.044233263,0.018268932,-0.0005271202,-0.04108972,-0.039536886,0.06833695
22,-0.059874833,0.060796432,0.042639125,-0.018549787,0.056787074,0.04347985,0.062115006,0.046290603,0.051263157,-0.07474381,-0.045720916,-0.005672944,0.09012011,0.015588792,0.052415952,0.0779351,-0.06947312,-0.041429467,-0.18234017,0.008419931,-0.004862,-0.043079995,-0.009237442,-0.011064968,-0.0156165585,-0.07461919,-0.083675794,-0.023427403,0.062015668,0.0880227,0.011108203,-0.0031629344,0.031177092,0.037439376,-0.10456237,0.0038809916,0.008049851,0.07310967,0.046109043,0.014531649,-0.004858193,-0.11095497,-0.05400291,-0.10768529,-0.024235044,-0.013954796,-0.029942537,-0.03192575,0.0514082,-0.028311923,-0.02570555,0.020921431,0.067842096,0.04829888,-0.030016782,0.037689358,-0.065980084,0.024964795,-0.05170404,0.10667281,-0.020083044,-0.015019582,-0.07339236,0.09511499
23,-0.04232079,0.05076282,0.030412603,-0.027392847,-0.1297118,-0.0005998872,0.026739698,0.12567773,0.058936156,-0.07618924,-0.06747694,-0.11977425,-0.009625275,-0.056163583,-0.0017833514,0.10328266,-0.1339344,-0.008113932,0.013832168,-0.10123011,0.12901247,0.0129754115,0.007240791,0.0055850055,0.015050272,-0.008517494,0.05050773,-0.117509305,0.08716371,-0.054648213,0.052253388,0.035705157,-0.114986375,-0.1357084,-0.032292172,-0.013961593,0.0801314,-0.031971887,-0.07632576,0.105056785,-0.02318636,0.0060135787,0.11648264,-0.06335096,0.035964627,0.05560252,0.01112165,-0.013984068,0.03820225,0.02303264,0.0049408525,0.0814247,0.07027408,0.005891201,0.122684844,0.15129942,-0.012287555,0.031698115,-0.027387908,0.064576544,-0.05843054,-0.13953021,-0.15597415,0.027701072
24,-0.01990633,0.02585,0.023348961,0.040233884,-0.039674353,0.08343117,-0.028331872,-0.006840948,-0.006621971,-0.05639202,-0.04489536,-0.038346685,0.008085094,-0.0251018,0.010363655,0.07479075,-0.050045326,0.029921982,-0.06400009,-0.015846383,0.06515803,-0.023139391,-0.062006317,-0.0011435132,-0.037344716,-0.059105575,-0.03541381,-0.040984802,0.030032145,0.016922822,0.04267584,0.047310375,-0.060096134,-0.018248405,0.043426923,0.048037607,0.08698079,0.00034153555,-0.053994812,-0.011409031,-0.05233862,-0.051932156,0.0037509436,-0.003449669,0.009443352,-0.046782434,-0.037476163,-0.08002767,0.07333115,0.08666797,-0.014279061,0.09061399,0.05796051,0.10327861,0.12865719,0.008646635,0.004068494,-0.033121806,-0.058176827,0.06181274,-0.011353043,-0.044937547,0.018727282,0.09730621
25,-0.104692504,0.05593486,-0.00024468452,0.0054191183,-0.030799575,0.04487375,0.018650088,0.006906653,0.018343715,0.06693323,0.005865234,-0.04566109,-0.010071237,-0.08449458,0.023657674,0.03798243,-0.12518226,-0.03375482,0.02222823,-0.0891819,0.09220876,0.005185987,-0.0565973,-0.104378834,-0.009733684,0.014532201,0.058013547,-0.04164202,0.009734622,-0.05723411,0.027390061,-0.06286971,-0.030288512,-0.05435543,0.07460837,-0.005400734,-0.0132356975,-0.056961726,-0.05151333,0.0596741,-0.0027399675,-0.03590163,-0.056859348,-0.07302514,-0.024724558,-0.029015578,-0.00081897574,-0.058703184,0.03682814,0.02200818,0.01142594,0.16412455,-0.014843776,0.044770475,0.031113781,-0.054713234,-0.03334608,-0.0396107,0.026424084,0.07096976,0.036820464,0.023504654,-0.04720601,0.01111076
26,-0.037297197,0.061258387,0.03280516,-0.004445698,0.0078761205,0.03305715,-0.07813157,0.023664128,-0.01922924,-0.038864456,0.0046176603,0.00034912676,0.039144047,-0.010002804,0.028580872,0.1002534,-0.030281119,-0.00895691,-0.028380822,-0.054185882,0.10411408,0.03223285,-0.13148195,-0.018422415,0.01536222,0.045478687,0.032895666,-0.04498835,0.032335542,-0.02707287,-0.037418958,0.019720186,-0.079781026,-0.06658376,0.016861504,-0.010477617,0.020292351,-0.07652239,-0.015139829,0.087284096,-0.050160944,0.0109414905,0.016158529,0.0027474212,-0.06994003,0.04637175,-0.0070336564,-0.0075734816,0.040507138,0.032185443,0.041151963,0.050510153,0.056970343,0.057649262,0.010829911,0.03555917,0.010505728,-0.0033177459,0.10510106,0.066492185,-0.076622725,-0.09336047,-0.07987273,0.045109525
27,-0.023237014,0.008372977,-0.077653065,-0.060204573,-0.016450776,-0.02115425,-0.022455622,0.030093327,0.029567495,0.0013244785,0.02933902,-0.0053203083,0.035417497,-0.10429399,-0.010385798,0.033389185,-0.08452236,-0.018525548,-0.019675834,-0.016597245,0.13896397,0.08796123,-0.035221644,0.0047237203,0.03162461,-0.059308417,0.032876864,0.039957467,0.165943,-0.01934905,0.0009550061,-0.057059508,-0.08661505,0.03378622,0.040767808,-0.012037069,-0.0013204617,-0.0055704387,-0.025065435,0.053172097,0.008645114,-0.057143647,-0.1465082,-0.0017806855,-0.0780914,0.04323572,-0.0150355715,-0.044425927,0.028373815,0.02686728,0.17712145,0.087723866,0.11278712,0.04279574,0.05622318,-0.011355585,-0.12714891,0.0029601455,0.046820655,0.06861114,0.025652742,-0.018936185,-0.020483844,0.03425037
28,-0.037556216,0.018245459,-0.020862777,0.025252515,-0.048398435,-0.02748871,0.00577778,0.0054966034,0.010670787,-0.07303016,0.04501524,-0.06452263,-0.0065106414,-0.022911277,-0.07313181,0.11133275,-0.068219826,-0.010399142,-0.0012170393,-0.060754016,-0.0013492983,-0.023121517,-0.022669982,-0.0723332,0.050900787,-0.10516538,0.0024976041,0.02674713,0.10699327,0.045818746,0.023528164,0.0758278,-0.06401883,-0.032491367,-0.012397568,0.053281333,0.045761947,0.08136915,-0.043716133,0.01583122,-0.014018424,-0.06909302,-0.029002005,-0.0472889,0.087297074,-0.00051100506,0.04135793,-0.032501277,0.036479995,0.04647237,-0.027439507,-0.00023976015,0.0693776,-0.017927852,0.10673845,0.06521648,-0.052594367,-0.0005925512,-0.080080226,0.028213253,-0.07830228,-0.00905633,-0.021510605,0.13917026
29,0.025572788,0.024772428,0.00666066,0.01241051,-0.046313155,0.018423872,-0.049006604,-0.021902956,0.08311327,-0.045824025,0.022616906,0.01181133,0.0022931788,-0.036491986,0.045369603,0.16570915,-0.066730075,-0.14442736,-0.009517872,-0.06291873,0.09074472,-0.07317688,0.0028761877,0.027864758,-0.024304511,-0.06045637,0.03672534,0.009568469,0.081348285,0.009759061,0.03571064,0.0439685,-0.050493684,0.043574777,-0.0014578197,-0.0072502876,0.053465083,0.031562,-0.030121472,0.1370829,-0.029762495,-0.0791228,0.06537687,-0.014757701,-0.027191658,0.010330239,-0.03211782,-0.03859398,0.020676821,-0.037040688,0.04161393,0.11204237,-0.03182661,-0.060389508,0.012439506,0.03257841,-0.023088127,-0.005937959,0.0018853229,0.056662485,0.036547877,-0.033541583,-0.11816037,0.100459605
30,-0.043163747,0.0796916,-0.013775851,0.050206944,-0.030465277,0.0131639615,0.044624962,0.027977675,-0.005549798,-0.016917836,0.021703675,-0.013212265,0.027765851,-0.027680406,-0.005331626,0.030876448,-0.09683985,-0.10326491,-0.019195544,-0.01710312,-0.00046892045,0.033621855,0.0036342256,-0.07475154,0.024714906,0.026984904,0.019363834,-0.034290224,0.089337915,-0.018230585,0.07187673,-0.08137017,-0.02793626,0.018853715,0.03057038,-0.010690274,0.04361677,-0.057816148,-0.071782336,0.047304407,-0.06995278,-0.02363975,-0.037858594,-0.0350537,0.022383872,0.038328603,0.0102827875,-0.06045521,0.08310452,0.031125797,0.051185958,0.064829275,-0.02405359,0.078201674,0.0090571325,-0.008185929,-0.04674784,0.029700834,-0.039741296,0.067298315,-0.039901882,0.07041888,-0.039286062,-0.008743187
