,omega_0,omega_1,omega_2,omega_3,omega_4,omega_5,omega_6,omega_7,omega_8,omega_9,omega_10,omega_11,omega_12,omega_13,omega_14,omega_15,omega_16,omega_17,omega_18,omega_19,omega_20,omega_21,omega_22,omega_23,omega_24,omega_25,omega_26,omega_27,omega_28,omega_29,omega_30,omega_31,omega_32,omega_33,omega_34,omega_35,omega_36,omega_37,omega_38,omega_39,omega_40,omega_41,omega_42,omega_43,omega_44,omega_45,omega_46,omega_47,omega_48,omega_49,omega_50,omega_51,omega_52,omega_53,omega_54,omega_55,omega_56,omega_57,omega_58,omega_59,omega_60,omega_61,omega_62,omega_63,omega_64,omega_65,omega_66,omega_67,omega_68,omega_69,omega_70,omega_71,omega_72,omega_73,omega_74,omega_75,omega_76,omega_77,omega_78,omega_79,omega_80,omega_81,omega_82,omega_83,omega_84,omega_85,omega_86,omega_87,omega_88,omega_89,omega_90,omega_91,omega_92,omega_93,omega_94,omega_95,omega_96,omega_97,omega_98,omega_99,omega_100,omega_101,omega_102,omega_103,omega_104,omega_105,omega_106,omega_107,omega_108,omega_109,omega_110,omega_111,omega_112,omega_113,omega_114,omega_115,omega_116,omega_117,omega_118,omega_119,omega_120,omega_121,omega_122,omega_123,omega_124,omega_125,omega_126,omega_127
0,0.004864700138568878,-0.008107912726700306,-0.020137187093496323,-0.03755498677492142,0.010827649384737015,-0.02347632311284542,0.03607835993170738,0.008205795660614967,0.007070179563015699,0.008267340250313282,0.0008395160548388958,0.01086299866437912,-0.007007805164903402,-0.03635454177856445,-0.009809331968426704,-0.0166973527520895,-0.017623282968997955,-0.007976623252034187,-0.03507411107420921,-0.010432137176394463,0.010111616924405098,-0.03643282502889633,0.0322338230907917,0.02120809257030487,0.0032147360034286976,0.00883485097438097,-0.029518146067857742,-0.009072874672710896,-0.020266253501176834,-0.041755080223083496,-0.003249795874580741,-0.0159467626363039,0.033644046634435654,-0.0021809518802911043,0.035614367574453354,0.02297217957675457,-0.030109260231256485,0.010050064884126186,-0.017291057854890823,0.010308696888387203,0.0003181578067597002,0.01057063601911068,0.04483695700764656,0.0030631411354988813,-0.03958147019147873,0.021620452404022217,-0.013942603021860123,-0.015557876788079739,0.004677807446569204,0.006626014597713947,0.03067331574857235,-0.013610946014523506,1.4683387234981637e-05,-0.004273350350558758,-0.040647268295288086,0.01512471679598093,0.0007449359400197864,0.005056826397776604,-0.012976312078535557,0.009995573200285435,0.0025107054971158504,0.017269134521484375,0.029525715857744217,-0.0008553885272704065,0.019363906234502792,0.04588530957698822,-0.002281692810356617,-0.00369713525287807,0.022540118545293808,-0.015271187759935856,-0.03414670377969742,-0.017017802223563194,-0.013730404898524284,-0.02375432848930359,0.0047883386723697186,0.00724123977124691,0.04603825509548187,-0.03549090027809143,-0.017094872891902924,0.0048348442651331425,0.01436300203204155,0.0400579534471035,-0.022334279492497444,0.025177840143442154,0.021612638607621193,0.006369451060891151,-0.014512416906654835,-0.00978618860244751,0.014589144848287106,-0.03730367124080658,0.012924605049192905,0.0064949775114655495,0.010546792298555374,-0.014474489726126194,0.016524789854884148,0.010475373826920986,-0.0326257087290287,0.028892263770103455,-0.0008792143780738115,0.031062930822372437,0.02261948771774769,0.009889534674584866,-0.021310700103640556,-0.01753653958439827,0.0018503379542380571,-0.03153836727142334,-0.016222892329096794,0.012315011583268642,-0.045369163155555725,-0.01769239455461502,0.0033040381968021393,-0.03621039167046547,0.003777321893721819,0.01183185912668705,-0.0015051504597067833,-0.004475679248571396,-0.025309421122074127,-0.005858166608959436,0.0016400374006479979,-0.03128433972597122,0.0028995792381465435,-0.018991099670529366,0.0111066410318017,0.005073722451925278,-0.016909612342715263,-0.029853789135813713,0.018565675243735313,0.007133831270039082
